Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,modularity_class,eigencentrality
Joanctmail,Joanctmail,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
loys1231,loys1231,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
DalmauVilaVidal,DalmauVilaVidal,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
aluis_glez,aluis_glez,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
Emili_DUI,Emili_DUI,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Bron1954,Bron1954,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,597,0
joanromeu2,joanromeu2,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
TeresaMontao,TeresaMontao,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
DaniVillaAxve,DaniVillaAxve,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
Asnf76410462,Asnf76410462,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
kcalmendavant,kcalmendavant,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
kettyricooliver,kettyricooliver,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
Eduardo54884485,Eduardo54884485,,0,1,1,0,1,1,1,1,1,0,0,0.000002,0.00002,453,0
NewmanOM,NewmanOM,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
AGG_MSA,AGG_MSA,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mavic_lau,mavic_lau,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,235,0
shuachii,shuachii,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,708,0
poutyohans,poutyohans,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,708,0.000218
TurnerSis1,TurnerSis1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,597,0
arakemanuel,arakemanuel,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Juanal_47,Juanal_47,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
andreuperez59,andreuperez59,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
LetsGoSac,LetsGoSac,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,118,0
L3x217,L3x217,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,709,0
lyllouchristine,lyllouchristine,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,709,0.000218
jmmarquespujals,jmmarquespujals,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
KtJesuis,KtJesuis,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
jordiBallester1,jordiBallester1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
jessimiaue,jessimiaue,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
p3dry47,p3dry47,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,710,0
Bu18Ivan,Bu18Ivan,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,710,0.000218
TiagoMa36827659,TiagoMa36827659,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,711,0
Lucas30124,Lucas30124,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,711,0.000218
yuri_gim,yuri_gim,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
lluisaeg,lluisaeg,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
LluisMacabeu,LluisMacabeu,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
_salillas,_salillas,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
aranthele,aranthele,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,712,0
Commeon_,Commeon_,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,712,0.000218
shamidare,shamidare,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,13,0
FasxaPe,FasxaPe,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,713,0
CharterOakPE,CharterOakPE,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,713,0.000218
ArtNo92,ArtNo92,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
Marieannelab,Marieannelab,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
miro_merce,miro_merce,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
nilnogue99,nilnogue99,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
forky0563561201,forky0563561201,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,73,0
64Tortuga,64Tortuga,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
fgz1409,fgz1409,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
papachambo1,papachambo1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
CesarGuisado,CesarGuisado,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,552,0
MerceFreixa,MerceFreixa,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Loraol11,Loraol11,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,606,0
DavidTostadoAlo,DavidTostadoAlo,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
ROMANRE87757869,ROMANRE87757869,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,714,0
JohnCena,JohnCena,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,714,0.000218
raquelmirmauri,raquelmirmauri,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
sust_m,sust_m,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
temannya_Adi,temannya_Adi,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,628,0
Hug2Maria,Hug2Maria,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
ToniCarcole,ToniCarcole,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
shinjiteruuu,shinjiteruuu,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0.00002,725,0
luarraul_,luarraul_,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000764,0.00002,35,0
emmjj17,emmjj17,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mrwhite939gmai1,mrwhite939gmai1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,715,0
Eva60938290,Eva60938290,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,715,0.000218
liberal_revista,liberal_revista,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,680,0
Joan_al_verd,Joan_al_verd,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
clemenrl,clemenrl,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MatildaNes,MatildaNes,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
bertino,bertino,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
kesseman,kesseman,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MeigaSr,MeigaSr,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,680,0
jametllerul,jametllerul,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
gv_inma,gv_inma,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Gukufi19,Gukufi19,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
catalanpunisher,catalanpunisher,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
campohermoso,campohermoso,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,116,0
rubengm92,rubengm92,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
somhirepublica,somhirepublica,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
xsantolaria,xsantolaria,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
monmas3,monmas3,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
novamobien,novamobien,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
JaumeMartiCarb1,JaumeMartiCarb1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
bamba718,bamba718,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
joalonsom,joalonsom,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
matange2,matange2,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,716,0
NaveedAJamali,NaveedAJamali,,6,1,7,6,1,7,1,1,1,6,0,0,0.000124,716,0.00131
laplana_m,laplana_m,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
AndresLopez1714,AndresLopez1714,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Estherea1,Estherea1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
tonifdzcuenca,tonifdzcuenca,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
yulutaxi,yulutaxi,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
sam_juniorz,sam_juniorz,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,717,0
kaaronkip,kaaronkip,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,717,0.000218
AngelBosch61,AngelBosch61,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
lauracal2012,lauracal2012,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Vibella27,Vibella27,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
en_neg,en_neg,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
TOMAS0503,TOMAS0503,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
assumptaredondo,assumptaredondo,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
IrinaCabass,IrinaCabass,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mopocla,mopocla,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
DavidRa53695927,DavidRa53695927,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
AlbertxbX,AlbertxbX,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
IsalaureP,IsalaureP,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
MicheleGuetta,MicheleGuetta,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
ToniFontich,ToniFontich,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
PilaBuera,PilaBuera,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MamenBond,MamenBond,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,718,0
olgaborras,olgaborras,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
NatxoBCN,NatxoBCN,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
zorbete,zorbete,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,201,0
Eva9977,Eva9977,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
amonra49,amonra49,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
FarEast24221148,FarEast24221148,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
esteveescuer,esteveescuer,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Catalan_Dragon,Catalan_Dragon,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
SusannaRiera1,SusannaRiera1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
samuel_portela,samuel_portela,,0,1,1,0,1,1,1,1,1,0,0,0.000194,0.00002,486,0
sanbidi,sanbidi,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Omongosss,Omongosss,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,235,0
LidonRos,LidonRos,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mariapuntoes,mariapuntoes,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,718,0
mrjllamb,mrjllamb,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
AlbertGuma,AlbertGuma,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
lyon_ultras,lyon_ultras,,1,0,1,1,0,1,0,0,0,0,0,0,0.000052,677,0.000223
Alvaro79978310,Alvaro79978310,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,525,0
onix_negro81,onix_negro81,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MJ_Couly,MJ_Couly,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
JxCatPota_Rojos,JxCatPota_Rojos,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
moonivrs,moonivrs,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,628,0
capde_socCDR,capde_socCDR,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
rousprat,rousprat,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mariatubi,mariatubi,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
gvall7,gvall7,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
AS_Showroom,AS_Showroom,,1,0,1,1,0,1,0,0,0,0,0,0,0.000029,165,0.000218
glorialloreda,glorialloreda,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
luneticc,luneticc,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,628,0
celestinogilco1,celestinogilco1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
FernandoRicoRo1,FernandoRicoRo1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
assumpcas,assumpcas,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mirandaelprocer,mirandaelprocer,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,84,0
RaulSguazini,RaulSguazini,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
vroldans_,vroldans_,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
Nina87990429,Nina87990429,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,237,0
BiureRaich,BiureRaich,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
SkJordi,SkJordi,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
davsBCN,davsBCN,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
yagomahugocs,yagomahugocs,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
PatrickKadas,PatrickKadas,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,716,0
JPofficiel01,JPofficiel01,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,719,0
lejalouxxxx,lejalouxxxx,,2,0,2,2,0,2,0,0,0,0,0,0,0.000055,719,0.000437
jordimarcar,jordimarcar,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
CataloniaKari,CataloniaKari,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Lupe07217786,Lupe07217786,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
heydayana_,heydayana_,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,371,0
Javier53659994,Javier53659994,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
SergiRi7,SergiRi7,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
CatalanNation,CatalanNation,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
merylairen,merylairen,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,720,0
vilaviniteca,vilaviniteca,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,720,0.000218
Eva22147187,Eva22147187,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
alfredserranoc,alfredserranoc,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
jaop0306,jaop0306,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Marina65101979,Marina65101979,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,73,0
teta54bis,teta54bis,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
SantMartiXInd,SantMartiXInd,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
angels_pallas,angels_pallas,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mabuzzolo,mabuzzolo,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000764,0.00002,35,0
robfuste,robfuste,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
CatalansVs155,CatalansVs155,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Arktitude,Arktitude,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
evapico,evapico,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MariaTe93043603,MariaTe93043603,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
pedperet,pedperet,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
gen1gen2,gen1gen2,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MitjavilaMontse,MitjavilaMontse,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
PostLlirismeAge,PostLlirismeAge,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
jbascu53,jbascu53,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
JoseLCasaresRu2,JoseLCasaresRu2,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
clarast57,clarast57,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
RosaSalvad2,RosaSalvad2,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
isaacperaire,isaacperaire,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Franky27,Franky27,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
chuliano222,chuliano222,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mhartha4,mhartha4,,1,0,1,1,0,1,0,0,0,0,0.000039,0,0.000025,473,0.000218
beatriugarcia,beatriugarcia,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Jabibhe,Jabibhe,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,705,0
Clairdelune27,Clairdelune27,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
EstherMarineTur,EstherMarineTur,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
jmpertusa,jmpertusa,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
Drea2612,Drea2612,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,476,0
Pepifin,Pepifin,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
malbare2,malbare2,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,598,0
GilbertMaxence,GilbertMaxence,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,73,0
Vetera58,Vetera58,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
mireiajordana,mireiajordana,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
yolifuenca,yolifuenca,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
CouldBeGeek,CouldBeGeek,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,73,0
Chejo13,Chejo13,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,721,0
dacilgonz,dacilgonz,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,721,0.000218
janechita1,janechita1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Plujafina1,Plujafina1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
evacpbcn71,evacpbcn71,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
gayaret,gayaret,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MONMASC,MONMASC,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MERMI69,MERMI69,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
JETBallin,JETBallin,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,716,0
turplanas,turplanas,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Xesx_,Xesx_,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Fem_Republica,Fem_Republica,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
miurinL,miurinL,,0,1,1,0,1,1,12,0.172095,0.192307,0,0,0,0.00002,84,0
Disney_METAL,Disney_METAL,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,73,0
ElisabetJF,ElisabetJF,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
isidrecp,isidrecp,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
jjjesus97981,jjjesus97981,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,84,0
albertperico,albertperico,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MuttWilliamsJon,MuttWilliamsJon,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
CescAldabo,CescAldabo,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
venezia321,venezia321,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
sribas9,sribas9,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
YreneaXIsabel,YreneaXIsabel,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,235,0
SilviaPolo10,SilviaPolo10,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,682,0
agotoprog,agotoprog,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
gmasguret,gmasguret,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
BrunoMoreso,BrunoMoreso,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
serendipty77,serendipty77,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
JuanGal15573164,JuanGal15573164,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
salmos9_1,salmos9_1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,202,0
dmocraciainsitu,dmocraciainsitu,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
laeeeeeeey,laeeeeeeey,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,722,0
gguksluver,gguksluver,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,722,0.000218
conegass,conegass,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,723,0
ursosccp,ursosccp,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,723,0.000218
belkahia,belkahia,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
cinta_estrada,cinta_estrada,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
QuiqueSchenker,QuiqueSchenker,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Engarca78,Engarca78,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
DavidBerenguerB,DavidBerenguerB,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Rogercapcas,Rogercapcas,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
sergiferrarons,sergiferrarons,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
ElsaChiari,ElsaChiari,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
AnnaOsta,AnnaOsta,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Nikewan,Nikewan,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
JMaguathi,JMaguathi,,0,1,1,0,1,1,1,1,1,0,0,0.000002,0.00002,453,0
Ninona62,Ninona62,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Deividmadd,Deividmadd,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
legiacoria,legiacoria,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
AiQueEmCau,AiQueEmCau,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
JUANFRAN469,JUANFRAN469,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
Aligue21,Aligue21,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
IFerrercruz,IFerrercruz,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,52,0
YUNGVIKOS,YUNGVIKOS,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000362,0.00002,35,0
BenetTallaferro,BenetTallaferro,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
hausser33,hausser33,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,724,0
JhonBallesteros,JhonBallesteros,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,724,0.000218
tuiitapets,tuiitapets,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,371,0
aliciapag,aliciapag,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
tonetmg52,tonetmg52,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
esther_ciurana,esther_ciurana,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
111lourdes,111lourdes,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
PratsTous,PratsTous,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Megapondio,Megapondio,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Skylie5310,Skylie5310,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0.00002,725,0
merce_padro,merce_padro,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
MarcCalderoAgel,MarcCalderoAgel,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
magayonliz,magayonliz,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,235,0
EnricXicoya,EnricXicoya,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
aestheunsang,aestheunsang,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,726,0
beobblee,beobblee,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,726,0.000218
llopdelmontseny,llopdelmontseny,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
senugi,senugi,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Tarracoreus,Tarracoreus,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
fooklein,fooklein,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,118,0
tipadetot1,tipadetot1,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
Angel_Parramon,Angel_Parramon,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
ambullsfotograf,ambullsfotograf,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
bonmarie74,bonmarie74,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,590,0
koalitakorekore,koalitakorekore,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
montsemajoral7,montsemajoral7,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
SELLIERD,SELLIERD,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,727,0
SCoTGrandDouais,SCoTGrandDouais,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,727,0.000218
vmestres,vmestres,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,178,0
